,satelite,pais,estado,municipio,bioma,diasemchuv,precipitac,riscofogo,latitude,longitude,frp,datahora_s,geometry,freq_estados,freq_municipio,freq_bio
6151,NOAA-20,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Amazonia,1.0,11.4,0.0,-15.79001,-58.51635,,2020-01-18 04:48:04,POINT (-58.51635 -15.79001),2983,94,11802
6152,NOAA-20,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Amazonia,1.0,11.7,0.1,-15.78711,-58.51116,,2020-01-18 04:48:04,POINT (-58.51116 -15.78711),2983,94,11802
6153,NOAA-20,Brasil,MATO GROSSO,GLORIA D'OESTE,Amazonia,1.0,14.4,0.1,-15.76337,-58.50406,,2020-01-18 04:48:04,POINT (-58.50406 -15.76337),2983,5,11802
6154,NOAA-20,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,0.0,1.0,0.2,-15.32144,-60.2833,,2020-01-18 04:48:04,POINT (-60.2833 -15.32144),2983,432,11802
6155,NOAA-20,Brasil,MATO GROSSO,VILA BELA DA SANTISSIMA TRINDADE,Amazonia,0.0,1.1,0.1,-15.32075,-60.28716,,2020-01-18 04:48:04,POINT (-60.28716 -15.32075),2983,432,11802
6156,NOAA-20,Brasil,MATO GROSSO,VALE DE SAO DOMINGOS,Amazonia,0.0,2.5,0.4,-15.43758,-59.09536,,2020-01-18 04:48:04,POINT (-59.09536 -15.43758),2983,3,11802
6157,NOAA-20,Brasil,MATO GROSSO,NOVA LACERDA,Amazonia,1.0,4.5,0.1,-14.19466,-60.07117,,2020-01-18 04:48:04,POINT (-60.07117 -14.19466),2983,57,11802
6158,NOAA-20,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,4.0,1.6,0.1,-15.94948,-59.89363,,2020-01-18 04:48:04,POINT (-59.89363 -15.94948),2983,131,11802
6159,NOAA-20,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,4.0,1.6,0.1,-15.94789,-59.89344,,2020-01-18 04:48:04,POINT (-59.89344 -15.94789),2983,131,11802
6160,NOAA-20,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,4.0,1.6,0.1,-15.94391,-59.89267,,2020-01-18 04:48:04,POINT (-59.89267 -15.94391),2983,131,11802
6161,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.0,-12.5815,-55.13864,,2020-01-18 04:48:04,POINT (-55.13864 -12.5815),2983,85,11802
6162,GOES-16,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,0.0,0.0,0.2,-13.04,-53.23,,2020-01-18 20:34:04,POINT (-53.23 -13.04),2983,86,11802
6163,GOES-16,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,2.0,0.0,0.4,-10.97,-54.65,,2020-01-18 20:34:17,POINT (-54.65 -10.97),2983,120,11802
6164,GOES-16,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,2.0,0.0,0.4,-10.95,-54.65,,2020-01-18 20:34:17,POINT (-54.65 -10.95),2983,120,11802
6165,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.0,-12.58092,-55.14225,,2020-01-18 04:48:04,POINT (-55.14225 -12.58092),2983,85,11802
6166,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.0,-12.58033,-55.14585,,2020-01-18 04:48:04,POINT (-55.14585 -12.58033),2983,85,11802
6167,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.0,-12.57816,-55.13808,,2020-01-18 04:48:04,POINT (-55.13808 -12.57816),2983,85,11802
6168,NOAA-20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,2.0,0.0,0.1,-12.36708,-53.29794,,2020-01-18 04:48:04,POINT (-53.29794 -12.36708),2983,86,11802
6169,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,2.0,0.0,0.1,-12.0059,-54.3415,,2020-01-18 04:48:04,POINT (-54.3415 -12.0059),2983,85,11802
6170,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.1,-12.00258,-54.34097,,2020-01-18 04:48:04,POINT (-54.34097 -12.00258),2983,85,11802
6171,NOAA-20,Brasil,MATO GROSSO,NOVO HORIZONTE DO NORTE,Amazonia,2.0,0.0,0.1,-11.39497,-57.34656,,2020-01-18 04:48:04,POINT (-57.34656 -11.39497),2983,6,11802
6172,NOAA-20,Brasil,RONDONIA,PORTO VELHO,Amazonia,0.0,1.7,0.0,-9.64954,-65.7562,,2020-01-18 04:48:04,POINT (-65.7562 -9.64954),413,91,11802
6173,NOAA-20,Brasil,RONDONIA,PORTO VELHO,Amazonia,0.0,1.7,0.0,-9.64993,-65.75489,,2020-01-18 04:48:04,POINT (-65.75489 -9.64993),413,91,11802
6174,NOAA-20,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,2.0,0.0,0.0,-11.55804,-54.1887,,2020-01-18 04:48:04,POINT (-54.1887 -11.55804),2983,84,11802
6175,NOAA-20,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,2.0,0.0,0.0,-11.55472,-54.18816,,2020-01-18 04:48:04,POINT (-54.18816 -11.55472),2983,84,11802
6176,NOAA-20,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,2.0,0.0,0.3,-11.50852,-54.32884,,2020-01-18 04:48:04,POINT (-54.32884 -11.50852),2983,84,11802
6177,NOAA-20,Brasil,MATO GROSSO,CLAUDIA,Amazonia,2.0,0.0,0.6,-11.38492,-55.0335,,2020-01-18 04:48:04,POINT (-55.0335 -11.38492),2983,42,11802
6178,NOAA-20,Brasil,MATO GROSSO,CLAUDIA,Amazonia,2.0,0.0,0.2,-11.36347,-55.12301,,2020-01-18 04:48:04,POINT (-55.12301 -11.36347),2983,42,11802
6179,NOAA-20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,2.0,0.0,0.7,-11.18339,-54.06664,,2020-01-18 04:48:04,POINT (-54.06664 -11.18339),2983,120,11802
6180,NOAA-20,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,2.0,0.0,0.4,-11.18525,-53.86162,,2020-01-18 04:48:04,POINT (-53.86162 -11.18525),2983,120,11802
6181,NOAA-20,Brasil,PARA,BOM JESUS DO TOCANTINS,Amazonia,0.0,7.0,0.0,-5.22442,-48.77252,,2020-01-18 04:48:04,POINT (-48.77252 -5.22442),2330,6,11802
6182,NOAA-20,Brasil,PARA,ALTAMIRA,Amazonia,0.0,7.5,0.0,-3.35941,-52.45918,,2020-01-18 04:48:04,POINT (-52.45918 -3.35941),2330,57,11802
6183,NOAA-20,Brasil,PARA,ANAPU,Amazonia,0.0,3.8,0.0,-3.46058,-51.21393,,2020-01-18 04:48:04,POINT (-51.21393 -3.46058),2330,20,11802
6184,NOAA-20,Brasil,PARA,BRASIL NOVO,Amazonia,0.0,4.4,0.0,-3.16522,-52.82797,,2020-01-18 04:48:04,POINT (-52.82797 -3.16522),2330,31,11802
6185,NOAA-20,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,0.0,3.5,0.2,-2.68773,-54.82376,,2020-01-18 04:48:04,POINT (-54.82376 -2.68773),2330,166,11802
6186,NOAA-20,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,0.0,3.4,0.2,-2.68413,-54.8232,,2020-01-18 04:48:04,POINT (-54.8232 -2.68413),2330,166,11802
6187,NOAA-20,Brasil,PARA,PORTEL,Amazonia,1.0,2.6,0.0,-2.73474,-51.72575,,2020-01-18 04:48:04,POINT (-51.72575 -2.73474),2330,15,11802
6188,NOAA-20,Brasil,PARA,PORTEL,Amazonia,1.0,2.2,0.0,-2.73645,-51.64837,,2020-01-18 04:48:04,POINT (-51.64837 -2.73645),2330,15,11802
6189,NOAA-20,Brasil,PARA,PRAINHA,Amazonia,0.0,3.0,0.0,-1.66047,-53.86871,,2020-01-18 04:48:04,POINT (-53.86871 -1.66047),2330,139,11802
6190,NOAA-20,Brasil,PARA,BELEM,Amazonia,0.0,1.4,-999.0,-1.33898,-48.45276,,2020-01-18 04:48:04,POINT (-48.45276 -1.33898),2330,2,11802
6191,NOAA-20,Brasil,PARA,BREVES,Amazonia,-999.0,5.8,0.0,-0.73298,-50.6288,,2020-01-18 04:48:04,POINT (-50.6288 -0.73298),2330,2,11802
6192,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,15.0,0.0,1.0,4.15245,-60.59549,,2020-01-18 04:48:04,POINT (-60.59549 4.15245),4378,650,11802
6193,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,15.0,0.0,1.0,4.15241,-60.59416,,2020-01-18 04:48:04,POINT (-60.59416 4.15241),4378,650,11802
6194,NOAA-20,Brasil,RORAIMA,PACARAIMA,Amazonia,14.0,0.0,1.0,4.15298,-60.59824,,2020-01-18 04:48:04,POINT (-60.59824 4.15298),4378,650,11802
6195,GOES-16,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.1,0.4,-9.22,-60.33,,2020-01-18 02:44:28,POINT (-60.33 -9.22),2983,374,11802
6196,NOAA-20,Brasil,RONDONIA,SAO MIGUEL DO GUAPORE,Amazonia,3.0,1.9,0.2,-11.95201,-62.76403,,2020-01-18 04:48:04,POINT (-62.76403 -11.95201),413,16,11802
6197,NOAA-20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,0.0,0.0,0.2,-13.33153,-53.40424,,2020-01-18 04:48:04,POINT (-53.40424 -13.33153),2983,86,11802
6198,NOAA-20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,0.0,0.0,0.2,-13.3282,-53.4037,,2020-01-18 04:48:04,POINT (-53.4037 -13.3282),2983,86,11802
6199,NOAA-20,Brasil,MATO GROSSO,CANARANA,Amazonia,6.0,0.2,0.1,-13.42314,-51.97928,,2020-01-18 04:48:04,POINT (-51.97928 -13.42314),2983,85,11802
6200,NOAA-20,Brasil,MATO GROSSO,CANARANA,Amazonia,6.0,0.2,0.1,-13.42026,-51.97485,,2020-01-18 04:48:04,POINT (-51.97485 -13.42026),2983,85,11802
6201,NOAA-20,Brasil,MATO GROSSO,CANARANA,Amazonia,6.0,0.2,0.1,-13.41968,-51.97874,,2020-01-18 04:48:04,POINT (-51.97874 -13.41968),2983,85,11802
6202,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.1,-12.58863,-55.15835,,2020-01-18 04:48:04,POINT (-55.15835 -12.58863),2983,85,11802
6203,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.0,-12.58804,-55.16196,,2020-01-18 04:48:04,POINT (-55.16196 -12.58804),2983,85,11802
6204,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.0,-12.58543,-55.13559,,2020-01-18 04:48:04,POINT (-55.13559 -12.58543),2983,85,11802
6205,NOAA-20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,1.0,0.0,0.0,-12.58485,-55.13919,,2020-01-18 04:48:04,POINT (-55.13919 -12.58485),2983,85,11802
6206,NOAA-20,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,1.0,0.8,0.1,-10.08611,-56.85337,,2020-01-18 04:48:04,POINT (-56.85337 -10.08611),2983,30,11802
6207,NOAA-20,Brasil,MATO GROSSO,ALTA FLORESTA,Amazonia,1.0,0.8,0.1,-10.08538,-56.85768,,2020-01-18 04:48:04,POINT (-56.85768 -10.08538),2983,30,11802
6208,NOAA-20,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.0,0.0,-9.12515,-61.50037,,2020-01-18 04:48:04,POINT (-61.50037 -9.12515),2983,374,11802
6209,NOAA-20,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.0,0.0,-9.12122,-61.49355,,2020-01-18 04:48:04,POINT (-61.49355 -9.12122),2983,374,11802
6210,NOAA-20,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.0,0.0,-9.12018,-61.49936,,2020-01-18 04:48:04,POINT (-61.49936 -9.12018),2983,374,11802
6211,NOAA-20,Brasil,MATO GROSSO,COTRIGUACU,Amazonia,2.0,0.0,0.3,-9.3723,-58.94774,,2020-01-18 04:48:04,POINT (-58.94774 -9.3723),2983,8,11802
6212,NOAA-20,Brasil,MATO GROSSO,COTRIGUACU,Amazonia,1.0,0.0,0.3,-9.3716,-58.95164,,2020-01-18 04:48:04,POINT (-58.95164 -9.3716),2983,8,11802
6213,NOAA-20,Brasil,MATO GROSSO,COTRIGUACU,Amazonia,2.0,0.0,0.3,-9.37539,-58.94995,,2020-01-18 04:48:04,POINT (-58.94995 -9.37539),2983,8,11802
6214,NOAA-20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,2.0,0.1,0.4,-10.05844,-53.9413,,2020-01-18 04:48:04,POINT (-53.9413 -10.05844),2983,29,11802
6215,NOAA-20,Brasil,PARA,ALTAMIRA,Amazonia,0.0,0.0,0.1,-8.6799,-55.01176,,2020-01-18 04:48:04,POINT (-55.01176 -8.6799),2330,57,11802
6216,NOAA-20,Brasil,PARA,ALTAMIRA,Amazonia,0.0,0.1,-999.0,-8.31685,-55.10768,,2020-01-18 04:48:04,POINT (-55.10768 -8.31685),2330,57,11802
6217,NOAA-20,Brasil,PARA,ALTAMIRA,Amazonia,0.0,0.1,0.0,-8.31624,-55.11144,,2020-01-18 04:48:04,POINT (-55.11144 -8.31624),2330,57,11802
6218,NOAA-20,Brasil,PARA,NOVO PROGRESSO,Amazonia,0.0,0.4,0.1,-7.70457,-55.20989,,2020-01-18 04:48:04,POINT (-55.20989 -7.70457),2330,25,11802
6219,NOAA-20,Brasil,PARA,NOVO PROGRESSO,Amazonia,0.0,0.2,0.2,-7.04595,-55.43046,,2020-01-18 04:48:04,POINT (-55.43046 -7.04595),2330,25,11802
6220,NOAA-20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,0.0,8.6,0.0,-7.83761,-49.68081,,2020-01-18 04:48:04,POINT (-49.68081 -7.83761),2330,4,11802
6221,METOP-B,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Amazonia,1.0,11.6,0.1,-15.7880001068115,-58.5047988891602,,2020-01-18 01:37:18,POINT (-58.504798889160156 -15.788000106811523),2983,94,11802
6222,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.0,1.0,4.17,-60.07,,2020-01-18 20:45:57,POINT (-60.07 4.17),4378,940,11802
6223,GOES-16,Brasil,RORAIMA,NORMANDIA,Amazonia,3.0,0.0,1.0,4.19,-60.07,,2020-01-18 20:45:57,POINT (-60.07 4.19),4378,940,11802
6224,NOAA-20,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,4.0,4.5,0.2,-16.07566,-59.62677,,2020-01-18 04:48:04,POINT (-59.62677 -16.07566),2983,131,11802
6225,NOAA-20,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,4.0,4.6,0.1,-16.07474,-59.63192,,2020-01-18 04:48:04,POINT (-59.63192 -16.07474),2983,131,11802
6226,NOAA-20,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,4.0,4.5,0.1,-16.07084,-59.63111,,2020-01-18 04:48:04,POINT (-59.63111 -16.07084),2983,131,11802
6227,AQUA_M-T,Brasil,RORAIMA,NORMANDIA,Amazonia,2.0,0.3,1.0,3.799,-59.909,13.5,2020-01-18 17:35:00,POINT (-59.909 3.799),4378,940,11802
6228,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,13.0,0.0,1.0,4.186,-60.741,12.3,2020-01-18 17:35:00,POINT (-60.741 4.186),4378,650,11802
6229,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazonia,12.0,0.0,1.0,4.195,-60.742,11.9,2020-01-18 17:35:00,POINT (-60.742 4.195),4378,650,11802
6230,AQUA_M-T,Brasil,RORAIMA,UIRAMUTA,Amazonia,22.0,0.2,1.0,4.74,-60.073,15.6,2020-01-18 17:35:00,POINT (-60.073 4.74),4378,547,11802
6231,TERRA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazonia,0.0,0.4,0.2,-12.4,-57.866,56.3,2020-01-18 14:40:00,POINT (-57.866 -12.4),2983,122,11802
6232,TERRA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazonia,0.0,0.4,0.0,-12.406,-57.848,32.5,2020-01-18 14:40:00,POINT (-57.848 -12.406),2983,122,11802
6233,TERRA_M-T,Brasil,MATO GROSSO,SINOP,Amazonia,1.0,0.0,0.1,-12.048,-55.489,43.9,2020-01-18 14:40:00,POINT (-55.489 -12.048),2983,39,11802
6234,TERRA_M-T,Brasil,MATO GROSSO,VERA,Amazonia,2.0,0.0,0.4,-12.571,-55.461,52.5,2020-01-18 14:40:00,POINT (-55.461 -12.571),2983,66,11802
6235,TERRA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,2.0,0.0,0.6,-11.484,-55.019,37.9,2020-01-18 14:40:00,POINT (-55.019 -11.484),2983,42,11802
6236,TERRA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,2.0,0.0,0.4,-11.485,-55.027,48.1,2020-01-18 14:40:00,POINT (-55.027 -11.485),2983,42,11802
6237,TERRA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,2.0,0.4,0.1,-12.491,-57.23,32.9,2020-01-18 14:40:00,POINT (-57.23 -12.491),2983,107,11802
6238,NPP-375,Brasil,AMAZONAS,MANICORE,Amazonia,0.0,0.3,0.0,-7.82894,-61.62495,5.4,2020-01-18 18:18:00,POINT (-61.62495 -7.82894),1254,38,11802
6239,NPP-375,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,0.0,0.8,0.0,-9.31198,-63.51727,10.7,2020-01-18 18:18:00,POINT (-63.51727 -9.31198),413,21,11802
6240,NPP-375,Brasil,RONDONIA,PORTO VELHO,Amazonia,0.0,1.5,0.1,-8.67017,-63.67794,4.1,2020-01-18 18:18:00,POINT (-63.67794 -8.67017),413,91,11802
6241,NPP-375,Brasil,RONDONIA,PORTO VELHO,Amazonia,0.0,1.6,0.1,-8.66512,-63.67892,4.1,2020-01-18 18:18:00,POINT (-63.67892 -8.66512),413,91,11802
6242,NPP-375,Brasil,AMAZONAS,CANUTAMA,Amazonia,0.0,2.7,0.0,-8.67652,-64.03625,7.4,2020-01-18 18:18:00,POINT (-64.03625 -8.67652),1254,12,11802
6243,NPP-375,Brasil,AMAZONAS,CANUTAMA,Amazonia,0.0,2.7,0.0,-8.67752,-64.04189,7.4,2020-01-18 18:18:00,POINT (-64.04189 -8.67752),1254,12,11802
6244,NPP-375,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,0.0,0.2,0.1,-8.67509,-63.42571,4.9,2020-01-18 18:18:00,POINT (-63.42571 -8.67509),413,21,11802
6245,NPP-375,Brasil,AMAZONAS,CANUTAMA,Amazonia,0.0,2.6,0.0,-8.68346,-64.04665,4.8,2020-01-18 18:18:00,POINT (-64.04665 -8.68346),1254,12,11802
6246,NPP-375,Brasil,AMAZONAS,CANUTAMA,Amazonia,0.0,2.5,0.0,-8.68246,-64.04101,7.4,2020-01-18 18:18:00,POINT (-64.04101 -8.68246),1254,12,11802
6247,NPP-375,Brasil,RONDONIA,ALTO PARAISO,Amazonia,0.0,0.4,0.0,-9.72892,-63.49308,8.2,2020-01-18 18:12:00,POINT (-63.49308 -9.72892),413,46,11802
6248,NPP-375,Brasil,RONDONIA,ALTO PARAISO,Amazonia,0.0,0.6,0.0,-9.74698,-63.3051,2.3,2020-01-18 18:12:00,POINT (-63.3051 -9.74698),413,46,11802
6249,NPP-375,Brasil,RONDONIA,ALTO PARAISO,Amazonia,0.0,0.4,0.0,-9.73071,-63.46486,1.7,2020-01-18 18:12:00,POINT (-63.46486 -9.73071),413,46,11802
6250,NPP-375,Brasil,MATO GROSSO,COTRIGUACU,Amazonia,1.0,0.0,0.3,-9.37622,-58.95062,4.7,2020-01-18 16:36:00,POINT (-58.95062 -9.37622),2983,8,11802
6251,AQUA_M-T,Brasil,MATO GROSSO,RONDOLANDIA,Amazonia,0.0,4.3,0.1,-10.639,-61.159,10.6,2020-01-18 17:35:00,POINT (-61.159 -10.639),2983,1,11802
6252,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.1,0.5,-9.225,-60.345,10.4,2020-01-18 17:35:00,POINT (-60.345 -9.225),2983,374,11802
6253,AQUA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.1,0.5,-9.223,-60.336,19.8,2020-01-18 17:35:00,POINT (-60.336 -9.223),2983,374,11802
6254,AQUA_M-T,Brasil,RONDONIA,SAO FRANCISCO DO GUAPORE,Amazonia,0.0,0.6,0.1,-12.112,-63.802,6.4,2020-01-18 17:35:00,POINT (-63.802 -12.112),413,19,11802
6255,AQUA_M-T,Brasil,RONDONIA,MONTE NEGRO,Amazonia,0.0,0.8,0.1,-10.195,-63.273,14.7,2020-01-18 17:35:00,POINT (-63.273 -10.195),413,3,11802
6256,AQUA_M-T,Brasil,RONDONIA,ITAPUA DO OESTE,Amazonia,0.0,2.2,0.0,-9.102,-62.81,16.2,2020-01-18 17:35:00,POINT (-62.81 -9.102),413,9,11802
6257,AQUA_M-T,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,0.0,0.8,0.0,-9.311,-63.512,13.8,2020-01-18 17:35:00,POINT (-63.512 -9.311),413,21,11802
6258,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,Amazonia,0.0,2.4,0.0,-8.684,-64.038,35.4,2020-01-18 17:35:00,POINT (-64.038 -8.684),1254,12,11802
6259,AQUA_M-T,Brasil,RONDONIA,PIMENTA BUENO,Amazonia,2.0,0.4,0.0,-12.035,-60.547,13.5,2020-01-18 17:35:00,POINT (-60.547 -12.035),413,14,11802
6260,AQUA_M-T,Brasil,RONDONIA,ITAPUA DO OESTE,Amazonia,0.0,2.3,-999.0,-9.104,-62.823,18.1,2020-01-18 17:35:00,POINT (-62.823 -9.104),413,9,11802
6261,AQUA_M-T,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,0.0,0.8,0.0,-9.313,-63.527,14.2,2020-01-18 17:35:00,POINT (-63.527 -9.313),413,21,11802
6262,AQUA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,0.0,0.5,0.0,-9.564,-64.672,21.8,2020-01-18 17:35:00,POINT (-64.672 -9.564),413,91,11802
6263,AQUA_M-T,Brasil,RONDONIA,SAO MIGUEL DO GUAPORE,Amazonia,0.0,0.6,0.0,-12.19,-62.968,15.5,2020-01-18 17:35:00,POINT (-62.968 -12.19),413,16,11802
6264,AQUA_M-T,Brasil,RONDONIA,MACHADINHO D'OESTE,Amazonia,0.0,0.1,0.0,-9.472,-62.249,9.5,2020-01-18 17:35:00,POINT (-62.249 -9.472),413,11,11802
6265,TERRA_M-T,Brasil,MATO GROSSO,COLNIZA,Amazonia,0.0,0.1,0.5,-9.221,-60.332,21.7,2020-01-18 14:40:00,POINT (-60.332 -9.221),2983,374,11802
6266,TERRA_M-T,Brasil,RONDONIA,PORTO VELHO,Amazonia,0.0,0.2,0.0,-9.033,-63.998,5.6,2020-01-18 14:40:00,POINT (-63.998 -9.033),413,91,11802
6267,AQUA_M-T,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,0.0,8.0,0.1,-15.584,-59.226,17.4,2020-01-18 17:30:00,POINT (-59.226 -15.584),2983,131,11802
6268,AQUA_M-T,Brasil,MATO GROSSO,PONTES E LACERDA,Amazonia,0.0,7.8,0.0,-15.583,-59.215,8.4,2020-01-18 17:30:00,POINT (-59.215 -15.583),2983,131,11802
6269,NPP-375,Brasil,PARA,AVEIRO,Amazonia,0.0,2.8,0.0,-3.98587,-55.73019,16.8,2020-01-18 16:36:00,POINT (-55.73019 -3.98587),2330,13,11802
6270,GOES-16,Brasil,AMAZONAS,CANUTAMA,Amazonia,0.0,3.0,0.0,-8.67,-64.04,,2020-01-18 19:14:31,POINT (-64.04 -8.67),1254,12,11802
6271,GOES-16,Brasil,MARANHAO,BURITICUPU,Amazonia,0.0,3.7,0.0,-4.34,-46.33,,2020-01-18 19:05:00,POINT (-46.33 -4.34),236,10,11802
6272,NPP-375,Brasil,MARANHAO,ITINGA DO MARANHAO,Amazonia,2.0,14.3,0.0,-4.04059,-47.21239,2.2,2020-01-18 16:36:00,POINT (-47.21239 -4.04059),236,49,11802
6273,AQUA_M-T,Brasil,MATO GROSSO,JUARA,Amazonia,2.0,0.0,0.1,-11.957,-57.627,16.7,2020-01-18 17:30:00,POINT (-57.627 -11.957),2983,29,11802
6274,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazonia,1.0,0.9,0.2,-12.014,-58.281,19.1,2020-01-18 17:30:00,POINT (-58.281 -12.014),2983,122,11802
6275,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,0.0,0.0,0.0,-11.741,-57.212,15.8,2020-01-18 17:30:00,POINT (-57.212 -11.741),2983,26,11802
6276,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,0.0,15.6,0.0,-13.387,-57.208,30.9,2020-01-18 17:30:00,POINT (-57.208 -13.387),2983,107,11802
6277,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,3.0,3.8,0.1,-12.911,-57.104,12.2,2020-01-18 17:30:00,POINT (-57.104 -12.911),2983,107,11802
6278,AQUA_M-T,Brasil,MATO GROSSO,TAPURAH,Amazonia,2.0,0.0,0.0,-12.432,-56.462,16.9,2020-01-18 17:30:00,POINT (-56.462 -12.432),2983,13,11802
6279,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,1.0,0.4,0.4,-12.654,-57.228,12.3,2020-01-18 17:30:00,POINT (-57.228 -12.654),2983,107,11802
6280,AQUA_M-T,Brasil,MATO GROSSO,TAPURAH,Amazonia,2.0,0.0,0.1,-12.593,-56.875,15.3,2020-01-18 17:30:00,POINT (-56.875 -12.593),2983,13,11802
6281,AQUA_M-T,Brasil,MATO GROSSO,TAPURAH,Amazonia,2.0,0.0,0.1,-12.649,-56.578,17.2,2020-01-18 17:30:00,POINT (-56.578 -12.649),2983,13,11802
6282,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,0.0,12.9,0.0,-13.52,-57.362,18.4,2020-01-18 17:30:00,POINT (-57.362 -13.52),2983,107,11802
6283,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,3.0,5.3,0.2,-13.007,-57.064,19.1,2020-01-18 17:30:00,POINT (-57.064 -13.007),2983,107,11802
6284,AQUA_M-T,Brasil,MATO GROSSO,NOVA MUTUM,Amazonia,0.0,13.1,0.0,-12.99,-56.691,10.3,2020-01-18 17:30:00,POINT (-56.691 -12.99),2983,4,11802
6285,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,0.0,13.5,0.0,-13.518,-57.352,13.0,2020-01-18 17:30:00,POINT (-57.352 -13.518),2983,107,11802
6286,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,2.0,0.0,0.1,-11.634,-56.046,16.0,2020-01-18 17:30:00,POINT (-56.046 -11.634),2983,26,11802
6287,AQUA_M-T,Brasil,MATO GROSSO,SORRISO,Amazonia,2.0,0.0,0.3,-12.277,-55.617,19.8,2020-01-18 17:30:00,POINT (-55.617 -12.277),2983,11,11802
